Season,Player,Position,Age,Team,TeamID,Years of Service,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB_total,AST_total,STL_total,BLK_total,TOV_total,PF_total,PTS_total,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS_total,DWS_total,WS_total,WS/48,OBPM,DBPM,BPM,VORP_total,Wins,Losses,Salary,Injured,Injury_Periods,Total_Days_Injured,Injury_Risk,Salary Cap,Luxury Tax,1st Apron,BAE,Standard /Non-Taxpayer,Taxpayer,Team Room /Under Cap,Salary_Cap_Inflated
2021-22,Charles Bassey,Center-Forward,21.0,PHI,1610612755,0.0,23.0,0.0,168.0,30.0,47.0,0.64,0.0,4.0,0.0,30.0,43.0,0.7,0.64,9.0,12.0,0.75,22.0,40.0,62.0,7.0,5.0,17.0,8.0,32.0,69.0,21.5,0.66,14.9,26.1,20.6,6.5,1.5,9.1,13.3,16.1,0.4,0.3,0.8,0.22,-0.4,2.1,1.7,0.2,51.0,31.0,925258.0,True,2022-04-18 - 2022-05-02,14.0,Moderate Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Chimezie Metu,Forward-Center,25.0,SAC,1610612758,3.0,60.0,20.0,1279.0,203.0,449.0,0.45,57.0,186.0,0.31,146.0,263.0,0.56,0.52,71.0,91.0,0.78,34.0,301.0,335.0,60.0,51.0,32.0,61.0,93.0,534.0,13.4,0.55,2.9,25.9,14.3,6.9,1.9,2.2,11.1,18.5,0.1,1.4,1.5,0.06,-1.6,0.1,-1.5,0.2,30.0,52.0,1762796.0,True,2022-01-04 - 2022-01-09; 2022-01-25 - 2022-01-29,9.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Chris Boucher,Forward,29.0,TOR,1610612761,4.0,80.0,9.0,1690.0,268.0,577.0,0.46,68.0,229.0,0.3,200.0,348.0,0.57,0.52,150.0,193.0,0.78,179.0,315.0,494.0,25.0,49.0,75.0,42.0,174.0,754.0,17.9,0.57,10.9,21.3,15.8,2.2,1.4,4.3,6.0,17.8,3.5,2.4,6.0,0.17,0.5,-0.4,0.1,0.9,48.0,34.0,7020000.0,True,2021-11-15 - 2021-11-18,3.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Chris Chiozza,Guard,26.0,GSW,1610612744,3.0,34.0,1.0,372.0,24.0,81.0,0.3,17.0,53.0,0.32,7.0,28.0,0.25,0.4,2.0,3.0,0.67,9.0,27.0,36.0,65.0,13.0,0.0,32.0,32.0,67.0,4.4,0.41,2.7,7.7,5.3,22.5,1.7,0.0,28.0,13.4,-0.5,0.5,0.0,-0.0,-5.7,-0.2,-6.0,-0.4,53.0,29.0,462629.0,False,Not_injured,0.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Chris Duarte,Guard,25.0,IND,1610612754,0.0,55.0,39.0,1541.0,268.0,621.0,0.43,94.0,255.0,0.37,174.0,366.0,0.48,0.51,90.0,112.0,0.8,41.0,185.0,226.0,114.0,56.0,10.0,90.0,95.0,720.0,12.3,0.54,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,0.2,0.7,0.9,0.03,-1.2,-1.1,-2.3,-0.1,25.0,57.0,3749400.0,True,2021-11-15 - 2021-11-19; 2021-12-30 - 2022-01-08; 2022-02-25 - 2022-02-27; 2022-03-18 - 2022-12-18,290.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Chris Paul,Guard,37.0,PHX,1610612756,16.0,65.0,65.0,2139.0,363.0,736.0,0.49,63.0,199.0,0.32,300.0,537.0,0.56,0.54,169.0,202.0,0.84,22.0,261.0,283.0,702.0,121.0,20.0,153.0,134.0,958.0,20.8,0.58,1.1,12.8,7.1,44.5,2.7,0.8,15.6,19.7,5.8,3.6,9.4,0.21,3.1,2.3,5.4,4.0,64.0,18.0,30800000.0,True,2022-02-20 - 2022-03-24,32.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Christian Wood,Forward,26.0,HOU,1610612745,6.0,68.0,67.0,2094.0,440.0,878.0,0.5,131.0,336.0,0.39,309.0,542.0,0.57,0.58,207.0,332.0,0.62,110.0,576.0,686.0,155.0,54.0,65.0,126.0,171.0,1218.0,19.1,0.6,5.7,30.4,18.0,12.2,1.2,2.8,11.0,23.3,2.9,2.0,4.9,0.11,2.1,-0.4,1.6,1.9,20.0,62.0,13666667.0,True,2021-12-15 - 2021-12-18; 2022-02-16 - 2022-02-17; 2022-03-07 - 2022-03-12; 2022-03-28 - 2022-11-10,236.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Chuma Okeke,Forward,23.0,ORL,1610612753,2.0,70.0,20.0,1749.0,216.0,575.0,0.38,118.0,371.0,0.32,98.0,204.0,0.48,0.48,55.0,65.0,0.85,47.0,300.0,347.0,118.0,97.0,42.0,57.0,95.0,605.0,12.0,0.5,2.8,18.2,10.5,10.1,2.7,2.2,8.6,16.4,-0.3,2.5,2.2,0.06,-1.6,1.5,-0.1,0.8,22.0,60.0,3277080.0,True,2021-12-26 - 2022-01-04; 2022-03-17 - 2022-03-19,11.0,Moderate Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Clint Capela,Center,28.0,ATL,1610612737,7.0,74.0,73.0,2042.0,370.0,604.0,0.61,0.0,1.0,0.0,370.0,603.0,0.61,0.61,80.0,169.0,0.47,279.0,598.0,877.0,92.0,55.0,93.0,44.0,166.0,820.0,21.4,0.6,15.0,31.9,23.5,6.6,1.3,4.1,6.1,15.5,5.6,2.7,8.3,0.2,2.1,-0.1,2.0,2.1,43.0,39.0,17603448.0,True,2021-12-21 - 2021-12-25; 2022-01-09 - 2022-01-21; 2022-04-16 - 2022-04-24,24.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Coby White,Guard,22.0,CHI,1610612741,2.0,61.0,17.0,1675.0,279.0,644.0,0.43,136.0,353.0,0.39,143.0,291.0,0.49,0.54,78.0,91.0,0.86,17.0,165.0,182.0,176.0,29.0,11.0,70.0,137.0,772.0,12.6,0.56,1.1,11.0,6.1,15.0,0.8,0.6,9.3,19.8,1.6,0.8,2.4,0.07,-0.4,-1.7,-2.1,0.0,46.0,36.0,5837760.0,True,2021-10-19 - 2021-11-15; 2021-12-01 - 2021-12-18,44.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Cody Martin,Forward,26.0,CHA,1610612766,2.0,71.0,11.0,1866.0,204.0,423.0,0.48,61.0,159.0,0.38,143.0,264.0,0.54,0.55,75.0,107.0,0.7,82.0,203.0,285.0,179.0,88.0,32.0,61.0,116.0,544.0,12.7,0.58,4.6,11.7,8.1,12.4,2.3,1.6,11.5,12.1,2.4,1.5,3.9,0.1,-1.2,0.7,-0.5,0.7,43.0,39.0,1782621.0,True,2021-12-19 - 2021-12-27; 2022-02-07 - 2022-02-25,26.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Cole Anthony,Guard,22.0,ORL,1610612753,1.0,65.0,65.0,2059.0,357.0,912.0,0.39,132.0,391.0,0.34,225.0,521.0,0.43,0.46,216.0,253.0,0.85,32.0,316.0,348.0,369.0,46.0,17.0,170.0,171.0,1062.0,13.5,0.52,1.6,16.2,8.9,28.9,1.1,0.8,14.2,25.1,-0.1,1.7,1.6,0.04,-0.6,-0.6,-1.2,0.4,22.0,60.0,3449400.0,True,2021-11-24 - 2021-11-30; 2021-12-26 - 2022-01-05; 2022-04-04 - 2030-06-22,3017.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Collin Sexton,Guard,23.0,CLE,1610612739,3.0,11.0,11.0,316.0,68.0,151.0,0.45,11.0,45.0,0.24,57.0,106.0,0.54,0.49,29.0,39.0,0.74,13.0,23.0,36.0,23.0,10.0,0.0,31.0,25.0,176.0,11.2,0.52,4.6,7.9,6.3,11.9,1.6,0.0,15.6,27.9,-0.4,0.3,-0.1,-0.01,-3.5,-0.7,-4.1,-0.2,44.0,38.0,6349671.0,True,2021-11-19 - 2022-12-22,398.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Corey Kispert,Forward,23.0,WAS,1610612764,0.0,77.0,36.0,1801.0,234.0,514.0,0.46,112.0,320.0,0.35,122.0,194.0,0.63,0.56,54.0,62.0,0.87,53.0,156.0,209.0,85.0,35.0,22.0,50.0,93.0,634.0,10.9,0.59,3.3,9.4,6.4,6.7,1.0,1.0,8.5,14.6,1.6,0.7,2.3,0.06,-0.8,-1.5,-2.3,-0.1,35.0,47.0,3383640.0,False,Not_injured,0.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Cory Joseph,Guard,30.0,DET,1610612765,10.0,65.0,39.0,1600.0,178.0,400.0,0.44,65.0,157.0,0.41,113.0,243.0,0.47,0.53,100.0,113.0,0.88,29.0,145.0,174.0,237.0,42.0,17.0,85.0,147.0,521.0,11.4,0.58,1.9,10.3,5.9,21.8,1.3,1.0,15.9,14.3,1.7,0.8,2.5,0.08,-2.0,-0.1,-2.1,0.0,23.0,59.0,7310000.0,True,2021-12-26 - 2022-01-07; 2022-04-10 - 2022-11-17,233.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,D'Angelo Russell,Guard,26.0,MIN,1610612750,6.0,65.0,65.0,2077.0,401.0,975.0,0.41,176.0,518.0,0.34,225.0,457.0,0.49,0.5,198.0,240.0,0.82,25.0,191.0,216.0,460.0,62.0,22.0,165.0,130.0,1176.0,16.3,0.54,1.3,10.1,5.6,33.1,1.4,1.0,13.2,25.1,2.9,1.5,4.4,0.1,2.2,-1.5,0.8,1.4,46.0,36.0,30013500.0,True,2021-11-02 - 2021-11-08; 2021-12-06 - 2021-12-12; 2021-12-25 - 2022-01-05; 2022-01-28 - 2022-02-06; 2022-03-07 - 2022-03-09; 2022-04-07 - 2022-12-18,289.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Daishen Nix,Guard,20.0,HOU,1610612745,0.0,24.0,0.0,261.0,27.0,67.0,0.4,7.0,26.0,0.27,20.0,41.0,0.49,0.46,16.0,30.0,0.53,7.0,26.0,33.0,40.0,15.0,0.0,26.0,21.0,77.0,8.1,0.48,2.9,11.0,6.9,21.5,2.7,0.0,24.5,17.3,-0.3,0.1,-0.2,-0.03,-5.4,-1.0,-6.4,-0.3,20.0,62.0,923078.0,False,Not_injured,0.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Dalano Banton,Forward,22.0,TOR,1610612761,0.0,64.0,1.0,696.0,83.0,202.0,0.41,13.0,51.0,0.25,70.0,151.0,0.46,0.44,26.0,44.0,0.59,38.0,86.0,124.0,99.0,28.0,10.0,53.0,68.0,205.0,10.0,0.46,5.6,14.1,9.7,19.8,2.0,1.4,19.3,16.9,-0.4,0.8,0.4,0.03,-3.5,0.4,-3.1,-0.2,48.0,34.0,925258.0,True,2021-12-18 - 2021-12-26; 2021-12-28 - 2021-12-30,10.0,Moderate Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Damian Jones,Center,27.0,SAC,1610612758,5.0,56.0,15.0,1017.0,175.0,266.0,0.66,10.0,29.0,0.34,165.0,237.0,0.7,0.68,94.0,131.0,0.72,75.0,171.0,246.0,69.0,26.0,47.0,59.0,130.0,454.0,18.3,0.7,7.9,18.5,13.2,10.2,1.2,4.0,15.4,16.2,2.4,0.9,3.3,0.16,-0.2,0.5,0.3,0.6,30.0,52.0,1977011.0,True,2022-01-09 - 2022-01-16,7.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Damian Lillard,Guard,31.0,POR,1610612757,9.0,29.0,29.0,1056.0,222.0,552.0,0.4,92.0,284.0,0.32,130.0,268.0,0.49,0.49,159.0,181.0,0.88,13.0,107.0,120.0,212.0,17.0,11.0,83.0,37.0,695.0,18.5,0.55,1.3,11.6,6.2,34.0,0.8,1.0,11.6,29.3,1.7,0.1,1.7,0.08,4.0,-2.7,1.3,0.9,27.0,55.0,39344900.0,True,2021-11-13 - 2021-11-15; 2021-11-30 - 2021-12-12; 2022-01-02 - 2022-11-07,323.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Damion Lee,Guard-Forward,29.0,GSW,1610612744,4.0,63.0,5.0,1257.0,169.0,383.0,0.44,63.0,187.0,0.34,106.0,196.0,0.54,0.52,66.0,75.0,0.88,27.0,176.0,203.0,63.0,39.0,6.0,38.0,95.0,467.0,10.9,0.56,2.4,14.9,8.8,7.1,1.5,0.5,8.4,15.8,0.9,1.8,2.7,0.1,-2.4,0.4,-2.0,0.0,53.0,29.0,1910860.0,True,2021-10-30 - 2021-11-02; 2021-11-10 - 2021-11-14; 2021-12-22 - 2022-01-02,18.0,Moderate Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Daniel Gafford,Forward-Center,23.0,WAS,1610612764,2.0,72.0,53.0,1444.0,285.0,411.0,0.69,0.0,1.0,0.0,285.0,410.0,0.7,0.69,107.0,153.0,0.7,155.0,252.0,407.0,68.0,30.0,99.0,65.0,170.0,677.0,21.8,0.71,12.1,19.0,15.6,7.3,1.0,5.8,12.0,16.7,4.4,1.6,6.0,0.2,1.1,0.5,1.6,1.3,35.0,47.0,1782621.0,True,2021-10-28 - 2021-11-01; 2021-11-18 - 2021-11-20; 2022-02-06 - 2022-02-17,17.0,Moderate Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Daniel Theis,Forward-Center,30.0,HOU,1610612745,4.0,26.0,21.0,584.0,84.0,179.0,0.47,23.0,79.0,0.29,61.0,100.0,0.61,0.53,27.0,40.0,0.68,32.0,98.0,130.0,20.0,11.0,17.0,31.0,62.0,218.0,13.2,0.6,6.6,18.8,12.7,6.3,1.0,2.9,12.5,16.2,0.9,1.0,1.9,0.09,-1.9,-0.2,-2.1,0.0,51.0,31.0,8280351.0,False,Not_injured,0.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Danilo Gallinari,Forward,33.0,ATL,1610612737,13.0,66.0,18.0,1672.0,259.0,597.0,0.43,112.0,294.0,0.38,147.0,303.0,0.49,0.53,141.0,156.0,0.9,35.0,273.0,308.0,101.0,28.0,12.0,38.0,93.0,771.0,14.3,0.58,2.3,17.8,10.1,8.5,0.8,0.6,5.4,18.4,2.8,0.8,3.6,0.1,1.0,-1.2,-0.2,0.8,43.0,39.0,20475000.0,True,2021-12-21 - 2022-01-01; 2022-01-21 - 2022-01-23; 2022-02-04 - 2022-02-06; 2022-03-14 - 2022-03-16; 2022-03-23 - 2022-03-24; 2022-03-28 - 2022-03-31,21.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Danny Green,Guard,35.0,PHI,1610612755,12.0,62.0,28.0,1353.0,126.0,320.0,0.39,103.0,271.0,0.38,23.0,49.0,0.47,0.55,11.0,14.0,0.79,32.0,125.0,157.0,64.0,60.0,37.0,45.0,105.0,366.0,9.5,0.56,2.7,10.1,6.5,6.5,2.2,2.5,12.1,12.3,0.3,1.6,1.9,0.07,-1.4,0.8,-0.5,0.5,51.0,31.0,10000000.0,True,2021-11-02 - 2021-11-08; 2021-11-20 - 2021-11-24; 2021-12-22 - 2022-01-03; 2022-01-13 - 2022-01-27; 2022-03-09 - 2022-03-14,41.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Darius Bazley,Forward,22.0,OKC,1610612760,2.0,69.0,53.0,1924.0,274.0,649.0,0.42,80.0,269.0,0.3,194.0,380.0,0.51,0.48,117.0,170.0,0.69,71.0,365.0,436.0,97.0,58.0,70.0,90.0,68.0,745.0,12.6,0.52,3.7,19.8,11.6,7.7,1.5,3.4,11.1,18.3,-0.5,2.2,1.8,0.04,-2.1,0.3,-1.8,0.1,24.0,58.0,2513040.0,True,2021-12-26 - 2022-01-04; 2022-03-28 - 2022-11-21,247.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Darius Garland,Guard,22.0,CLE,1610612739,2.0,68.0,68.0,2430.0,542.0,1173.0,0.46,174.0,454.0,0.38,368.0,719.0,0.51,0.54,215.0,241.0,0.89,39.0,185.0,224.0,583.0,89.0,7.0,248.0,115.0,1473.0,19.0,0.58,1.8,8.2,5.1,39.9,1.8,0.3,16.2,27.8,3.8,2.5,6.3,0.12,3.4,-0.8,2.6,2.8,44.0,38.0,7040880.0,True,2021-10-22 - 2021-10-25; 2021-12-28 - 2022-01-03; 2022-01-31 - 2022-02-09; 2022-02-11 - 2022-02-12; 2022-02-23 - 2022-03-02,26.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,David Nwaba,Guard-Forward,29.0,HOU,1610612745,5.0,46.0,4.0,609.0,85.0,176.0,0.48,15.0,49.0,0.31,70.0,127.0,0.55,0.53,48.0,67.0,0.72,41.0,110.0,151.0,35.0,28.0,20.0,21.0,55.0,233.0,15.3,0.57,7.4,20.0,13.6,8.5,2.2,2.9,9.3,15.8,0.8,0.5,1.3,0.1,-0.6,0.0,-0.6,0.2,20.0,62.0,4650000.0,False,Not_injured,0.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Davion Mitchell,Guard,23.0,SAC,1610612758,0.0,75.0,19.0,2076.0,352.0,843.0,0.42,101.0,320.0,0.32,251.0,523.0,0.48,0.48,56.0,85.0,0.66,33.0,133.0,166.0,313.0,55.0,24.0,114.0,141.0,861.0,10.8,0.49,1.7,7.0,4.4,22.5,1.3,1.0,11.5,20.6,-0.5,0.6,0.1,0.0,-2.1,-1.7,-3.8,-0.9,30.0,52.0,4603200.0,True,2021-12-17 - 2021-12-29; 2022-02-16 - 2022-02-23,19.0,Moderate Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Davis Bertans,Forward,29.0,WAS,1610612764,10.0,34.0,0.0,501.0,60.0,171.0,0.35,46.0,144.0,0.32,14.0,27.0,0.52,0.49,28.0,30.0,0.93,6.0,55.0,61.0,16.0,11.0,6.0,14.0,55.0,194.0,9.4,0.53,1.7,14.3,8.0,5.5,1.0,1.3,6.1,17.3,0.2,0.7,0.9,0.05,-1.7,-0.9,-2.6,-0.1,52.0,30.0,16000000.0,True,2021-11-03 - 2021-11-23; 2021-12-30 - 2022-01-02; 2022-01-07 - 2022-01-09; 2022-01-15 - 2022-01-16; 2022-03-21 - 2022-03-27,32.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Davon Reed,Guard,27.0,DEN,1610612743,4.0,48.0,5.0,668.0,81.0,161.0,0.5,37.0,86.0,0.43,44.0,75.0,0.59,0.62,10.0,15.0,0.67,14.0,94.0,108.0,53.0,24.0,9.0,16.0,63.0,209.0,12.2,0.62,2.4,15.2,9.0,10.7,1.8,1.2,8.7,12.1,0.9,0.7,1.6,0.12,-0.6,0.3,-0.3,0.3,48.0,34.0,532398.0,False,Not_injured,0.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Day'Ron Sharpe,Center,20.0,BKN,1610612751,0.0,32.0,8.0,391.0,86.0,149.0,0.58,2.0,7.0,0.29,84.0,142.0,0.59,0.58,24.0,41.0,0.59,81.0,79.0,160.0,17.0,10.0,15.0,30.0,60.0,198.0,20.7,0.59,23.2,21.4,22.3,6.7,1.2,3.4,15.2,21.7,0.8,0.5,1.2,0.15,-0.3,-2.5,-2.8,-0.1,44.0,38.0,2009160.0,True,2021-10-19 - 2021-10-21; 2021-11-05 - 2021-11-08; 2021-12-18 - 2022-01-01; 2022-01-26 - 2022-01-28,21.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,De'Aaron Fox,Guard,24.0,SAC,1610612758,4.0,59.0,59.0,2083.0,516.0,1092.0,0.47,74.0,249.0,0.3,442.0,843.0,0.52,0.51,261.0,348.0,0.75,25.0,206.0,231.0,330.0,68.0,25.0,168.0,172.0,1367.0,17.4,0.55,1.3,10.9,6.0,26.8,1.6,1.0,11.9,29.1,1.5,1.0,2.5,0.06,0.6,-1.2,-0.6,0.7,30.0,52.0,28103500.0,True,2021-12-16 - 2021-12-26; 2022-01-22 - 2022-02-08; 2022-03-18 - 2022-11-05,259.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,De'Andre Hunter,Forward-Guard,24.0,ATL,1610612737,2.0,53.0,52.0,1577.0,254.0,575.0,0.44,74.0,195.0,0.38,180.0,380.0,0.47,0.51,127.0,166.0,0.77,26.0,150.0,176.0,68.0,36.0,21.0,69.0,155.0,709.0,10.6,0.55,1.8,10.4,6.1,6.1,1.1,1.2,9.6,19.9,0.4,0.7,1.1,0.03,-2.4,-1.5,-3.9,-0.8,43.0,39.0,7775400.0,True,2021-10-25 - 2021-10-27; 2021-11-14 - 2022-01-12,61.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,De'Anthony Melton,Guard,24.0,MEM,1610612763,3.0,73.0,15.0,1657.0,281.0,695.0,0.4,139.0,372.0,0.37,142.0,323.0,0.44,0.5,90.0,120.0,0.75,64.0,264.0,328.0,194.0,104.0,39.0,112.0,128.0,791.0,15.2,0.53,4.0,17.1,10.4,16.0,3.0,2.1,13.0,21.3,0.9,2.8,3.7,0.11,0.3,1.6,1.9,1.6,56.0,26.0,8805976.0,True,2021-11-19 - 2021-11-26; 2021-12-26 - 2022-01-06,18.0,Moderate Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,DeMar DeRozan,Guard-Forward,32.0,CHI,1610612741,12.0,76.0,76.0,2743.0,774.0,1535.0,0.5,50.0,142.0,0.35,724.0,1393.0,0.52,0.52,520.0,593.0,0.88,56.0,336.0,392.0,374.0,68.0,24.0,181.0,178.0,2118.0,23.1,0.59,2.3,13.7,8.0,23.3,1.2,0.8,9.2,31.8,7.0,1.8,8.8,0.15,3.4,-0.9,2.5,3.1,46.0,36.0,26000000.0,True,2021-12-06 - 2021-12-18; 2022-03-24 - 2022-03-26,14.0,Moderate Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,DeMarcus Cousins,Center,31.0,MIL,1610612749,11.0,17.0,5.0,287.0,55.0,118.0,0.47,13.0,48.0,0.27,42.0,70.0,0.6,0.52,31.0,38.0,0.82,24.0,74.0,98.0,18.0,16.0,8.0,16.0,46.0,154.0,18.2,0.57,11.7,29.1,20.6,15.2,2.4,2.7,18.3,28.1,0.3,1.3,1.6,0.1,-1.8,0.2,-1.6,0.1,48.0,34.0,2038942.0,True,2022-01-30 - 2022-02-04,5.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Dean Wade,Forward-Center,25.0,CLE,1610612739,2.0,51.0,28.0,980.0,99.0,217.0,0.46,51.0,142.0,0.36,48.0,75.0,0.64,0.57,20.0,30.0,0.67,31.0,119.0,150.0,52.0,29.0,7.0,16.0,88.0,269.0,10.1,0.58,3.6,13.1,8.5,7.3,1.5,0.6,6.5,11.1,1.1,1.1,2.3,0.11,-1.9,1.3,-0.6,0.4,44.0,38.0,1782621.0,True,2021-11-27 - 2021-12-08; 2022-03-14 - 2022-11-23,265.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Deandre Ayton,Center,23.0,PHX,1610612756,3.0,58.0,58.0,1713.0,442.0,697.0,0.63,7.0,19.0,0.37,435.0,678.0,0.64,0.64,106.0,142.0,0.75,149.0,444.0,593.0,84.0,40.0,40.0,91.0,142.0,997.0,21.9,0.66,9.6,27.1,18.6,7.6,1.1,2.1,10.7,21.4,4.1,3.1,7.3,0.2,2.2,0.6,2.8,2.1,64.0,18.0,12632950.0,True,2021-12-27 - 2022-01-07; 2022-01-20 - 2022-02-01,23.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Dejounte Murray,Guard,25.0,SAS,1610612759,5.0,68.0,68.0,2366.0,573.0,1241.0,0.46,96.0,294.0,0.33,477.0,947.0,0.5,0.5,196.0,247.0,0.79,80.0,483.0,563.0,627.0,138.0,23.0,180.0,138.0,1438.0,22.3,0.53,3.5,21.6,12.5,40.6,2.8,0.8,11.8,27.3,3.9,3.4,7.3,0.15,3.7,1.7,5.4,4.4,34.0,48.0,15428880.0,True,2021-12-26 - 2022-01-05; 2022-01-29 - 2022-01-31; 2022-02-03 - 2022-02-04; 2022-02-26 - 2022-02-27; 2022-03-12 - 2022-03-13; 2022-04-03 - 2022-04-10,22.0,High Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Delon Wright,Guard,30.0,ATL,1610612737,6.0,77.0,8.0,1453.0,122.0,269.0,0.45,44.0,116.0,0.38,78.0,153.0,0.51,0.54,54.0,63.0,0.86,50.0,170.0,220.0,188.0,93.0,19.0,45.0,56.0,342.0,13.8,0.58,3.8,12.7,8.3,16.6,3.1,1.2,13.2,10.3,2.2,1.5,3.6,0.12,-0.2,2.4,2.2,1.6,43.0,39.0,8526316.0,True,2021-12-27 - 2022-01-01,5.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
2021-22,Deni Avdija,Forward,21.0,WAS,1610612764,1.0,82.0,8.0,1984.0,250.0,579.0,0.43,82.0,259.0,0.32,168.0,320.0,0.52,0.5,103.0,136.0,0.76,52.0,373.0,425.0,167.0,59.0,44.0,87.0,190.0,685.0,11.6,0.54,3.0,20.5,11.9,11.8,1.5,1.9,12.0,16.3,0.6,1.8,2.4,0.06,-2.1,0.4,-1.7,0.1,35.0,47.0,4692840.0,False,Not_injured,0.0,Low Risk,112414000.0,136606000.0,143002000.0,3732000.0,9536000.0,5890000.0,4910000.0,121410189.95
